,Simulation#,Function,Method,time,rounds,FoundMinLoc,TrueMinLoc,FoundMinVal,TrueMinVal
2371,21,Rosebrock,QPSO_Par,0.9145064353942871,233,[14.06256213 14.047295   14.34630671 14.60912726],"[1, 1, 1, 1]",534.857912141755,0.0
2372,22,Rosebrock,QPSO_Par,0.3448019027709961,86,[23.57011207 23.88394046 24.62855904 23.96209104],"[1, 1, 1, 1]",1701.1059585474443,0.0
2373,23,Rosebrock,QPSO_Par,0.4434504508972168,111,[-10.41561264 -10.13130838 -11.09840995  -9.85910753],"[1, 1, 1, 1]",655.7922429711197,0.0
2374,24,Rosebrock,QPSO_Par,0.8480134010314941,218,[11.29878426 10.99553396 10.35873578 10.3803486 ],"[1, 1, 1, 1]",343.3555694248048,0.0
2375,25,Rosebrock,QPSO_Par,0.6771979331970215,167,[12.9802605  13.42813324 13.07404634 13.02435091],"[1, 1, 1, 1]",476.6114490230216,0.0
2376,26,Rosebrock,QPSO_Par,0.2448744773864746,58,[8.9395624  9.12890596 9.35438222 9.61449265],"[1, 1, 1, 1]",214.34626155755655,0.0
2377,27,Rosebrock,QPSO_Par,0.3444674015045166,90,[-20.04337475 -19.71962023 -19.23732005 -19.26648047],"[1, 1, 1, 1]",1315.5034851073617,0.0
2378,28,Rosebrock,QPSO_Par,0.19910931587219238,56,[-24.87454598 -24.23854312 -23.90940435 -24.31473778],"[1, 1, 1, 1]",1994.6673298532664,0.0
2379,29,Rosebrock,QPSO_Par,1.4409749507904053,378,[-5.1376716  -5.0646573  -4.88521223 -4.98583045],"[1, 1, 1, 1]",113.85236843215439,0.0
2380,30,Rosebrock,QPSO_Par,1.2777793407440186,340,[23.84125076 23.4054952  23.231863   23.30080367],"[1, 1, 1, 1]",1540.4630708098905,0.0
2381,31,Rosebrock,QPSO_Par,0.665353536605835,172,[-24.09913215 -23.71133422 -23.59312946 -23.87674431],"[1, 1, 1, 1]",1869.9181882014784,0.0
2382,32,Rosebrock,QPSO_Par,0.9619972705841064,246,[-7.29658827 -7.40577818 -7.50382452 -7.644574  ],"[1, 1, 1, 1]",215.9401090400939,0.0
2383,33,Rosebrock,QPSO_Par,0.26387548446655273,67,[-2.74316012 -2.86016892 -2.89155699 -2.85308098],"[1, 1, 1, 1]",45.672035006501915,0.0
2384,34,Rosebrock,QPSO_Par,1.1350111961364746,293,[11.78395488 11.8876667  11.84546497 12.148732  ],"[1, 1, 1, 1]",362.90988102303794,0.0
2385,35,Rosebrock,QPSO_Par,0.6412711143493652,162,[-10.0268704   -9.83044097  -9.92102954 -10.4591842 ],"[1, 1, 1, 1]",391.79933303580765,0.0
2386,36,Rosebrock,QPSO_Par,1.494046688079834,380,[-8.37418502 -8.8075924  -9.28280402 -9.82772949],"[1, 1, 1, 1]",360.8614527333187,0.0
2387,37,Rosebrock,QPSO_Par,0.41588640213012695,107,[7.06179989 7.10968463 7.20094218 6.79929091],"[1, 1, 1, 1]",129.7198115405034,0.0
2388,38,Rosebrock,QPSO_Par,0.5336713790893555,137,[0.93142331 0.93283477 0.93153445 0.93267881],"[1, 1, 1, 1]",0.014400717754767551,0.0
2389,39,Rosebrock,QPSO_Par,3.9918806552886963,1000,[0.5999816  0.59607869 0.58834717 0.57655018],"[1, 1, 1, 1]",0.5140430061514276,0.0
2390,40,Rosebrock,QPSO_Par,1.1063663959503174,274,[-0.44338413 -0.43804675 -0.41663927 -0.39987462],"[1, 1, 1, 1]",6.234985213137035,0.0
2391,41,Rosebrock,QPSO_Par,0.8703093528747559,237,[-7.26696899 -6.88943356 -6.94627508 -6.6502543 ],"[1, 1, 1, 1]",217.06845181195592,0.0
2392,42,Rosebrock,QPSO_Par,0.6442098617553711,174,[-3.13501941 -3.18001965 -3.1952052  -3.21082609],"[1, 1, 1, 1]",52.42065991046314,0.0
2393,43,Rosebrock,QPSO_Par,0.25615620613098145,69,[13.82286725 13.49677782 12.88906557 13.14525055],"[1, 1, 1, 1]",516.0731849153634,0.0
2394,44,Rosebrock,QPSO_Par,2.3414218425750732,632,[-2.35378921 -2.43889244 -2.57219367 -2.4029623 ],"[1, 1, 1, 1]",41.19955403993468,0.0
2395,45,Rosebrock,QPSO_Par,0.8317248821258545,224,[-12.50478448 -12.91746567 -13.25714201 -13.14348549],"[1, 1, 1, 1]",609.2015118780544,0.0
2396,46,Rosebrock,QPSO_Par,2.8177127838134766,759,[2.12617216 2.11157478 2.06669035 2.06958917],"[1, 1, 1, 1]",3.865300330267287,0.0
2397,47,Rosebrock,QPSO_Par,0.29228806495666504,79,[0.32486869 0.33485015 0.40005586 0.37182077],"[1, 1, 1, 1]",1.773022964436176,0.0
2398,48,Rosebrock,QPSO_Par,0.3275282382965088,88,[-12.88524736 -12.56881441 -12.47389846 -12.6925425 ],"[1, 1, 1, 1]",574.1531649392078,0.0
2399,49,Rosebrock,QPSO_Par,0.5590770244598389,144,[13.27999051 13.01643242 12.86948274 13.09377607],"[1, 1, 1, 1]",450.2138929964673,0.0
2400,0,Schaffer_n2,PSO,0.17778849601745605,104,[ 0.00025627 -0.00013656],"[0, 0]",8.432476938935451e-11,0.0
2401,1,Schaffer_n2,PSO,0.033743858337402344,26,[0.08041604 0.01545874],"[0, 0]",4.548970041640121e-05,0.0
2402,2,Schaffer_n2,PSO,0.0664677619934082,55,[ 0.01047241 -0.032682  ],"[0, 0]",2.096391228223471e-06,0.0
2403,3,Schaffer_n2,PSO,0.11945414543151855,95,[-2.77957351e-04 -8.36210044e-06],"[0, 0]",7.733608198279285e-11,0.0
2404,4,Schaffer_n2,PSO,0.09261608123779297,75,[-0.00048321 -0.00045885],"[0, 0]",4.440346423884023e-10,0.0
2405,5,Schaffer_n2,PSO,0.14788174629211426,121,[ 5.91898213e-06 -5.53222313e-05],"[0, 0]",3.0955238372598615e-12,0.0
2406,6,Schaffer_n2,PSO,0.10519742965698242,86,[-9.60289309e-05 -4.25439351e-04],"[0, 0]",1.9024981590121115e-10,0.0
2407,7,Schaffer_n2,PSO,0.17315149307250977,134,[-3.58704754e-05  1.80990378e-04],"[0, 0]",3.404510007243289e-11,0.0
2408,8,Schaffer_n2,PSO,0.14912056922912598,121,[-6.47818083e-06 -5.41656218e-06],"[0, 0]",7.127631818093505e-14,0.0
2409,9,Schaffer_n2,PSO,0.09012722969055176,63,[0.00498657 0.01838142],"[0, 0]",4.6071813336601153e-07,0.0
2410,10,Schaffer_n2,PSO,0.13109183311462402,104,[ 9.72146725e-05 -6.51486190e-05],"[0, 0]",1.3695045097961156e-11,0.0
2411,11,Schaffer_n2,PSO,0.13710379600524902,109,[-1.28698791e-04  6.05175040e-05],"[0, 0]",2.022598755146987e-11,0.0
2412,12,Schaffer_n2,PSO,0.15926599502563477,122,[ 5.83845546e-05 -4.16078821e-05],"[0, 0]",5.139888514804625e-12,0.0
2413,13,Schaffer_n2,PSO,0.0257413387298584,20,[-3.19930529 -1.97913492],"[0, 0]",0.01507516479277693,0.0
2414,14,Schaffer_n2,PSO,0.07800626754760742,65,[-0.00203718 -0.00043206],"[0, 0]",4.352485039049725e-09,0.0
2415,15,Schaffer_n2,PSO,0.11328315734863281,92,[2.29861453e-04 5.62056487e-05],"[0, 0]",5.5997873005253496e-11,0.0
2416,16,Schaffer_n2,PSO,0.10943937301635742,89,[-5.10991549e-05  9.48717175e-05],"[0, 0]",1.1611878125705744e-11,0.0
2417,17,Schaffer_n2,PSO,0.11749434471130371,99,[5.33639541e-05 1.97603731e-04],"[0, 0]",4.189626423567461e-11,0.0
2418,18,Schaffer_n2,PSO,0.12356257438659668,98,[-1.08914462e-04  6.86008464e-05],"[0, 0]",1.6568579841447217e-11,0.0
2419,19,Schaffer_n2,PSO,0.1369931697845459,111,[ 8.86346996e-05 -1.33035283e-04],"[0, 0]",2.555455846930954e-11,0.0
2420,20,Schaffer_n2,PSO,0.14601492881774902,123,[-7.67486666e-05  4.12305701e-05],"[0, 0]",7.59037277475727e-12,0.0
2421,21,Schaffer_n2,PSO,0.060326576232910156,49,[-0.07793353  0.01836382],"[0, 0]",3.931636573822894e-05,0.0
2422,22,Schaffer_n2,PSO,0.1294412612915039,103,[-0.00010986 -0.0001167 ],"[0, 0]",2.5688118299171947e-11,0.0
2423,23,Schaffer_n2,PSO,0.12399888038635254,105,[-9.32398465e-06 -1.25927864e-04],"[0, 0]",1.5945023079666498e-11,0.0
2424,24,Schaffer_n2,PSO,0.03607916831970215,29,[-0.12302765  0.21833545],"[0, 0]",0.0011207919713202008,0.0
2425,25,Schaffer_n2,PSO,0.053530216217041016,44,[0.03289046 0.01999664],"[0, 0]",1.946653969631118e-06,0.0
2426,26,Schaffer_n2,PSO,0.1313638687133789,105,[-4.13481900e-04  5.87127613e-05],"[0, 0]",1.7444257149890063e-10,0.0
2427,27,Schaffer_n2,PSO,0.1016838550567627,83,[-4.03922368e-05 -1.83096471e-04],"[0, 0]",3.515687740929252e-11,0.0
2428,28,Schaffer_n2,PSO,0.14786267280578613,127,[5.22019677e-05 2.66535402e-04],"[0, 0]",7.377076727266285e-11,0.0
2429,29,Schaffer_n2,PSO,0.1210932731628418,102,[-2.63797431e-05 -9.60894458e-07],"[0, 0]",6.967759702547482e-13,0.0
2430,30,Schaffer_n2,PSO,0.11598467826843262,95,[-0.00024408  0.00010971],"[0, 0]",7.1611883090128e-11,0.0
2431,31,Schaffer_n2,PSO,0.12550973892211914,99,[-1.49806047e-05  9.36570635e-05],"[0, 0]",8.996192679688875e-12,0.0
2432,32,Schaffer_n2,PSO,0.11600399017333984,97,[4.46472935e-05 2.87868145e-05],"[0, 0]",2.821964883992223e-12,0.0
2433,33,Schaffer_n2,PSO,0.12596821784973145,104,[ 2.02850126e-05 -2.60416169e-07],"[0, 0]",4.11448652926083e-13,0.0
2434,34,Schaffer_n2,PSO,0.11909246444702148,97,[ 0.00194926 -0.00163289],"[0, 0]",6.467225310835545e-09,0.0
2435,35,Schaffer_n2,PSO,0.08628368377685547,71,[-2.55736836e-04 -3.17507255e-06],"[0, 0]",6.5415728389695e-11,0.0
2436,36,Schaffer_n2,PSO,0.19232773780822754,111,[ 8.98393970e-05 -1.92844738e-05],"[0, 0]",8.443079568820622e-12,0.0
2437,37,Schaffer_n2,PSO,0.10285353660583496,82,[-4.81334139e-05  4.72272695e-04],"[0, 0]",2.2540713739971352e-10,0.0
2438,38,Schaffer_n2,PSO,0.11402344703674316,93,[5.89810438e-05 6.45870819e-05],"[0, 0]",7.650324818087029e-12,0.0
2439,39,Schaffer_n2,PSO,0.02922511100769043,24,[-0.00255416 -0.06562373],"[0, 0]",2.2802266340160582e-05,0.0
2440,40,Schaffer_n2,PSO,0.12418174743652344,101,[ 5.31767189e-06 -1.96601223e-06],"[0, 0]",3.219646771412954e-14,0.0
2441,41,Schaffer_n2,PSO,0.11997008323669434,97,[-9.16545873e-05 -1.15005634e-04],"[0, 0]",2.1626922475093124e-11,0.0
2442,42,Schaffer_n2,PSO,0.10576677322387695,87,[-0.00015856 -0.00028445],"[0, 0]",1.0605760714099688e-10,0.0
2443,43,Schaffer_n2,PSO,0.11489033699035645,95,[1.33123670e-03 2.23989896e-06],"[0, 0]",1.775336821996376e-09,0.0
2444,44,Schaffer_n2,PSO,0.06765270233154297,57,[0.02002746 0.01261143],"[0, 0]",6.187356361708751e-07,0.0
2445,45,Schaffer_n2,PSO,0.10691022872924805,87,[-0.00109928 -0.00179258],"[0, 0]",4.42579511927832e-09,0.0
2446,46,Schaffer_n2,PSO,0.11580300331115723,96,[-0.00171208  0.00044422],"[0, 0]",3.1360311569805788e-09,0.0
2447,47,Schaffer_n2,PSO,0.12206530570983887,97,[0.00013777 0.00029284],"[0, 0]",1.0473777400932249e-10,0.0
2448,48,Schaffer_n2,PSO,0.030708789825439453,25,[-0.82641873  3.64047151],"[0, 0]",0.013663277747602398,0.0
2449,49,Schaffer_n2,PSO,0.1314070224761963,106,[-9.99838624e-05  5.01611212e-05],"[0, 0]",1.251293513249152e-11,0.0
2450,0,Schaffer_n2,PSO_Par,0.12039446830749512,34,[0.16395465 0.12738026],"[0, 0]",0.00015662744213162938,0.0
2451,1,Schaffer_n2,PSO_Par,0.35284948348999023,100,[-4.95726474e-05  2.97999359e-05],"[0, 0]",3.3455460624054467e-12,0.0
2452,2,Schaffer_n2,PSO_Par,0.37651944160461426,107,[-6.48016877e-05  2.16312478e-04],"[0, 0]",5.099215494297482e-11,0.0
2453,3,Schaffer_n2,PSO_Par,0.3689908981323242,104,[8.37475827e-06 1.09488281e-04],"[0, 0]",1.2058076759302594e-11,0.0
2454,4,Schaffer_n2,PSO_Par,0.24506092071533203,69,[-0.01047436  0.00378593],"[0, 0]",1.3314260377539355e-07,0.0
2455,5,Schaffer_n2,PSO_Par,0.10052657127380371,28,[ 0.03806468 -1.78325051],"[0, 0]",0.004521678551484776,0.0
2456,6,Schaffer_n2,PSO_Par,0.29894161224365234,82,[-1.76756939e-06 -4.98303887e-06],"[0, 0]",2.7977620220553945e-14,0.0
2457,7,Schaffer_n2,PSO_Par,0.25646519660949707,68,[-0.01221542  0.00343752],"[0, 0]",1.7991167533537578e-07,0.0
2458,8,Schaffer_n2,PSO_Par,0.3997204303741455,105,[-1.85197910e-04 -1.70991902e-05],"[0, 0]",3.4591718378607084e-11,0.0
2459,9,Schaffer_n2,PSO_Par,0.30879902839660645,82,[0.00058736 0.00212865],"[0, 0]",4.89366425160398e-09,0.0
2460,10,Schaffer_n2,PSO_Par,0.14195990562438965,38,[0.02433528 0.06656752],"[0, 0]",1.9761326086498165e-05,0.0
2461,11,Schaffer_n2,PSO_Par,0.3474149703979492,94,[-0.00011355  0.00067929],"[0, 0]",4.745230874902973e-10,0.0
2462,12,Schaffer_n2,PSO_Par,0.4220139980316162,112,[-1.20547098e-04  4.01839358e-05],"[0, 0]",1.6146584069787195e-11,0.0
2463,13,Schaffer_n2,PSO_Par,0.09295129776000977,26,[0.10077997 0.17096605],"[0, 0]",0.00040308218338319657,0.0
2464,14,Schaffer_n2,PSO_Par,0.37027692794799805,105,[-5.75221167e-05  1.57242332e-04],"[0, 0]",2.8034463639414753e-11,0.0
2465,15,Schaffer_n2,PSO_Par,0.3544120788574219,99,[-0.0001982   0.00033811],"[0, 0]",1.5360629435079431e-10,0.0
2466,16,Schaffer_n2,PSO_Par,0.42374396324157715,119,[ 4.33261265e-05 -3.77470567e-05],"[0, 0]",3.3020253198401406e-12,0.0
2467,17,Schaffer_n2,PSO_Par,0.36407041549682617,101,[ 0.00018366 -0.00023744],"[0, 0]",9.010620027893879e-11,0.0
2468,18,Schaffer_n2,PSO_Par,0.3848888874053955,107,[ 1.12611292e-04 -3.29435802e-05],"[0, 0]",1.3766654483049479e-11,0.0
2469,19,Schaffer_n2,PSO_Par,0.37785816192626953,105,[-0.00012347 -0.00015345],"[0, 0]",3.87930243483936e-11,0.0
2470,20,Schaffer_n2,PSO_Par,0.40419888496398926,113,[ 1.12969265e-04 -7.43565173e-05],"[0, 0]",1.8290979841850685e-11,0.0
2471,21,Schaffer_n2,PSO_Par,0.43387317657470703,121,[5.79149410e-06 1.65536919e-04],"[0, 0]",2.74367750741078e-11,0.0
2472,22,Schaffer_n2,PSO_Par,0.18931293487548828,53,[ 0.04023812 -0.01047489],"[0, 0]",4.00705082753694e-06,0.0
2473,23,Schaffer_n2,PSO_Par,0.22003793716430664,62,[-0.00517032  0.00724724],"[0, 0]",7.991974276810865e-08,0.0
2474,24,Schaffer_n2,PSO_Par,0.0735476016998291,20,[1.06985042 1.13090862],"[0, 0]",0.020276132045423667,0.0
2475,25,Schaffer_n2,PSO_Par,0.3875563144683838,108,[0.00026996 0.00010155],"[0, 0]",8.319583910676442e-11,0.0
2476,26,Schaffer_n2,PSO_Par,0.27307653427124023,76,[0.00080143 0.00529444],"[0, 0]",2.94235679154653e-08,0.0
2477,27,Schaffer_n2,PSO_Par,0.3157155513763428,90,[-0.00112856  0.00130146],"[0, 0]",2.967617929172661e-09,0.0
2478,28,Schaffer_n2,PSO_Par,0.3420894145965576,96,[ 6.65651796e-06 -4.69942448e-05],"[0, 0]",2.2528645615693677e-12,0.0
2479,29,Schaffer_n2,PSO_Par,0.33791589736938477,94,[0.00025779 0.00019285],"[0, 0]",1.0365058811245831e-10,0.0
2480,30,Schaffer_n2,PSO_Par,0.338573694229126,93,[-0.00011024  0.00021302],"[0, 0]",5.753131304686576e-11,0.0
2481,31,Schaffer_n2,PSO_Par,0.38524389266967773,107,[ 6.06261730e-05 -2.16920785e-04],"[0, 0]",5.0731974177153916e-11,0.0
2482,32,Schaffer_n2,PSO_Par,0.3921809196472168,110,[ 2.58201751e-04 -3.21493578e-05],"[0, 0]",6.770595195604301e-11,0.0
2483,33,Schaffer_n2,PSO_Par,0.27126121520996094,76,[0.00071187 0.00179868],"[0, 0]",3.749473842518114e-09,0.0
2484,34,Schaffer_n2,PSO_Par,0.3518509864807129,98,[-9.14128945e-05  7.79932286e-05],"[0, 0]",1.4439338613669861e-11,0.0
2485,35,Schaffer_n2,PSO_Par,0.362410306930542,102,[-8.7116397e-05  5.8131734e-05],"[0, 0]",1.0968559394086697e-11,0.0
2486,36,Schaffer_n2,PSO_Par,0.33280444145202637,91,[ 0.00064248 -0.00037392],"[0, 0]",5.526797908217418e-10,0.0
2487,37,Schaffer_n2,PSO_Par,0.3722875118255615,105,[ 0.00192898 -0.00154576],"[0, 0]",6.112096606614159e-09,0.0
2488,38,Schaffer_n2,PSO_Par,0.46025967597961426,131,[3.52756339e-05 5.25604485e-05],"[0, 0]",4.007016940477115e-12,0.0
2489,39,Schaffer_n2,PSO_Par,0.4160442352294922,119,[-1.65277160e-05  1.59503921e-04],"[0, 0]",2.5715374274426495e-11,0.0
2490,40,Schaffer_n2,PSO_Par,0.40062499046325684,110,[ 8.13420271e-05 -1.91430826e-05],"[0, 0]",6.983136291438541e-12,0.0
2491,41,Schaffer_n2,PSO_Par,0.20323777198791504,58,[0.01207174 0.01044881],"[0, 0]",2.562402318662116e-07,0.0
2492,42,Schaffer_n2,PSO_Par,0.37550854682922363,105,[ 0.00023309 -0.00011774],"[0, 0]",6.819622644371748e-11,0.0
2493,43,Schaffer_n2,PSO_Par,0.33339548110961914,94,[ 2.20123132e-04 -2.93893717e-05],"[0, 0]",4.9320159067889335e-11,0.0
2494,44,Schaffer_n2,PSO_Par,0.30161595344543457,85,[ 0.00024518 -0.00055681],"[0, 0]",3.7021413712423623e-10,0.0
2495,45,Schaffer_n2,PSO_Par,0.34294629096984863,97,[-0.00011496 -0.00014283],"[0, 0]",3.361538825075172e-11,0.0
2496,46,Schaffer_n2,PSO_Par,0.4124135971069336,118,[0.00031481 0.00060587],"[0, 0]",4.662504826669078e-10,0.0
2497,47,Schaffer_n2,PSO_Par,0.40160202980041504,114,[ 0.00011761 -0.00026792],"[0, 0]",8.56161808115985e-11,0.0
2498,48,Schaffer_n2,PSO_Par,0.18706560134887695,52,[-0.01774786  0.01286632],"[0, 0]",5.028617583446859e-07,0.0
2499,49,Schaffer_n2,PSO_Par,0.357593297958374,101,[0.00020106 0.00022633],"[0, 0]",9.164724534826973e-11,0.0
2500,0,Schaffer_n2,QPSO,0.08491706848144531,70,[ 0.00081599 -0.00082545],"[0, 0]",1.3472134519076917e-09,0.0
2501,1,Schaffer_n2,QPSO,0.15123987197875977,125,[-6.26665916e-06 -2.29355542e-04],"[0, 0]",5.2645998671607686e-11,0.0
2502,2,Schaffer_n2,QPSO,0.07052135467529297,58,[-0.0004794   0.00105585],"[0, 0]",1.3454384828470722e-09,0.0
2503,3,Schaffer_n2,QPSO,0.10927152633666992,88,[-0.00156546 -0.0003273 ],"[0, 0]",2.5632908573491875e-09,0.0
2504,4,Schaffer_n2,QPSO,0.09244656562805176,77,[ 0.00178854 -0.00944889],"[0, 0]",9.989055954617854e-08,0.0
2505,5,Schaffer_n2,QPSO,0.05385565757751465,45,[-0.00897456  0.00274444],"[0, 0]",9.340533752011382e-08,0.0
2506,6,Schaffer_n2,QPSO,0.08158254623413086,65,[0.01374932 0.00726694],"[0, 0]",2.6041213863070567e-07,0.0
2507,7,Schaffer_n2,QPSO,0.06089591979980469,48,[-0.02036586  0.02694369],"[0, 0]",1.2375702998501659e-06,0.0
2508,8,Schaffer_n2,QPSO,0.0983893871307373,76,[0.00344528 0.00085383],"[0, 0]",1.2723083142596181e-08,0.0
2509,9,Schaffer_n2,QPSO,0.10805201530456543,83,[-0.00385376 -0.00128976],"[0, 0]",1.6688846915524636e-08,0.0
2510,10,Schaffer_n2,QPSO,0.08006811141967773,60,[ 0.00083978 -0.00054542],"[0, 0]",1.002877947353653e-09,0.0
2511,11,Schaffer_n2,QPSO,0.09912896156311035,76,[0.00023747 0.00407302],"[0, 0]",1.69192652665906e-08,0.0
2512,12,Schaffer_n2,QPSO,0.0991060733795166,75,[0.00380148 0.00095371],"[0, 0]",1.554418171956229e-08,0.0
2513,13,Schaffer_n2,QPSO,0.07528376579284668,63,[ 4.79308800e-03 -5.15870338e-05],"[0, 0]",2.3504021173792466e-08,0.0
2514,14,Schaffer_n2,QPSO,0.058080434799194336,48,[-0.00660612  0.01591166],"[0, 0]",3.4072861737621807e-07,0.0
2515,15,Schaffer_n2,QPSO,0.05733919143676758,43,[0.05447854 0.0238285 ],"[0, 0]",9.296185203844232e-06,0.0
2516,16,Schaffer_n2,QPSO,0.14636468887329102,119,[6.50467422e-05 1.03391659e-05],"[0, 0]",4.338085446420337e-12,0.0
2517,17,Schaffer_n2,QPSO,0.09702920913696289,80,[-0.00393378 -0.00059811],"[0, 0]",1.6060863528011282e-08,0.0
2518,18,Schaffer_n2,QPSO,0.12993836402893066,107,[-6.86605139e-05  2.34386421e-04],"[0, 0]",5.965367089189044e-11,0.0
2519,19,Schaffer_n2,QPSO,0.10095882415771484,82,[6.23772087e-08 1.18241760e-06],"[0, 0]",1.3322676295501878e-15,0.0
2520,20,Schaffer_n2,QPSO,0.06548905372619629,53,[ 0.00177233 -0.0098332 ],"[0, 0]",1.085846152437675e-07,0.0
2521,21,Schaffer_n2,QPSO,0.0646216869354248,53,[-0.00493757 -0.00649788],"[0, 0]",6.692035314781464e-08,0.0
2522,22,Schaffer_n2,QPSO,0.04474139213562012,37,[-0.10023567 -0.10991192],"[0, 0]",2.6261778794389734e-05,0.0
2523,23,Schaffer_n2,QPSO,0.128373384475708,107,[-0.00111709 -0.0018891 ],"[0, 0]",4.821959831424749e-09,0.0
2524,24,Schaffer_n2,QPSO,0.12423348426818848,103,[-0.00020584 -0.00021908],"[0, 0]",9.036732473433062e-11,0.0
2525,25,Schaffer_n2,QPSO,0.11068296432495117,89,[ 0.00085842 -0.00072644],"[0, 0]",1.2646401703619858e-09,0.0
2526,26,Schaffer_n2,QPSO,0.026904582977294922,21,[ 1.88587564 -2.61071178],"[0, 0]",0.023720119687324737,0.0
2527,27,Schaffer_n2,QPSO,0.14145398139953613,119,[-3.69442885e-05  8.67339465e-05],"[0, 0]",8.887612867880534e-12,0.0
2528,28,Schaffer_n2,QPSO,0.13199329376220703,110,[ 0.00250423 -0.00232402],"[0, 0]",1.167299013005163e-08,0.0
2529,29,Schaffer_n2,QPSO,0.12092757225036621,101,[-0.00101666 -0.00126444],"[0, 0]",2.6327228730416152e-09,0.0
2530,30,Schaffer_n2,QPSO,0.04957151412963867,39,[-0.02897838  0.05111586],"[0, 0]",6.59636434285904e-06,0.0
2531,31,Schaffer_n2,QPSO,0.1078786849975586,87,[0.00397891 0.00094644],"[0, 0]",1.6950538750393207e-08,0.0
2532,32,Schaffer_n2,QPSO,0.09655570983886719,80,[0.00076055 0.00132017],"[0, 0]",2.3226290335465194e-09,0.0
2533,33,Schaffer_n2,QPSO,0.0771949291229248,64,[0.02304551 0.00089567],"[0, 0]",8.13107835895277e-07,0.0
2534,34,Schaffer_n2,QPSO,0.12540841102600098,106,[ 1.80420008e-06 -3.83021097e-04],"[0, 0]",1.4672996151432471e-10,0.0
2535,35,Schaffer_n2,QPSO,0.1373729705810547,113,[-0.0003667   0.00194944],"[0, 0]",3.948203208814505e-09,0.0
2536,36,Schaffer_n2,QPSO,0.07564425468444824,62,[-0.00178756  0.00784687],"[0, 0]",6.817672304482159e-08,0.0
2537,37,Schaffer_n2,QPSO,0.1057884693145752,87,[-0.00109967  0.00037975],"[0, 0]",1.3546256893981479e-09,0.0
2538,38,Schaffer_n2,QPSO,0.08783650398254395,71,[ 0.00713071 -0.00098802],"[0, 0]",5.431038291314749e-08,0.0
2539,39,Schaffer_n2,QPSO,0.1148686408996582,94,[ 0.0011515  -0.00167348],"[0, 0]",4.128657749014053e-09,0.0
2540,40,Schaffer_n2,QPSO,0.10491609573364258,85,[-0.00336362  0.00221696],"[0, 0]",1.626981943614325e-08,0.0
2541,41,Schaffer_n2,QPSO,0.10882043838500977,90,[-0.00118643  0.00026264],"[0, 0]",1.4783943513840825e-09,0.0
2542,42,Schaffer_n2,QPSO,0.06683015823364258,56,[0.00215897 0.00637685],"[0, 0]",4.662158464840971e-08,0.0
2543,43,Schaffer_n2,QPSO,0.07677268981933594,63,[0.00519901 0.00247546],"[0, 0]",3.3594545256754316e-08,0.0
2544,44,Schaffer_n2,QPSO,0.11177468299865723,90,[0.0041125  0.00211523],"[0, 0]",2.1541597394758583e-08,0.0
2545,45,Schaffer_n2,QPSO,0.09539556503295898,76,[0.00045495 0.00089041],"[0, 0]",1.0001556804972722e-09,0.0
2546,46,Schaffer_n2,QPSO,0.11091136932373047,92,[ 0.00066    -0.00162305],"[0, 0]",3.0747269730291293e-09,0.0
2547,47,Schaffer_n2,QPSO,0.1149442195892334,95,[0.00071169 0.00245251],"[0, 0]",6.551637454776937e-09,0.0
2548,48,Schaffer_n2,QPSO,0.12346696853637695,100,[ 0.00103281 -0.00019588],"[0, 0]",1.1061304094894808e-09,0.0
2549,49,Schaffer_n2,QPSO,0.12670588493347168,106,[-8.15136499e-06 -1.17872947e-04],"[0, 0]",1.3960554934300262e-11,0.0
2550,0,Schaffer_n2,QPSO_Par,0.2663094997406006,71,[-0.00683916  0.00435023],"[0, 0]",6.64742810796426e-08,0.0
2551,1,Schaffer_n2,QPSO_Par,0.274838924407959,73,[-0.01918569 -0.01439915],"[0, 0]",6.012679608091709e-07,0.0
2552,2,Schaffer_n2,QPSO_Par,0.4006927013397217,107,[0.00032175 0.00029502],"[0, 0]",1.9056028977004758e-10,0.0
2553,3,Schaffer_n2,QPSO_Par,0.39235925674438477,106,[ 0.00062763 -0.00037335],"[0, 0]",5.333719577116369e-10,0.0
2554,4,Schaffer_n2,QPSO_Par,0.12690448760986328,34,[-0.11102509 -0.1066821 ],"[0, 0]",2.4600728562695906e-05,0.0
2555,5,Schaffer_n2,QPSO_Par,0.38962721824645996,102,[-0.00032355 -0.00036839],"[0, 0]",2.4039731316705115e-10,0.0
2556,6,Schaffer_n2,QPSO_Par,0.32338643074035645,82,[-0.0006278  -0.00478541],"[0, 0]",2.3800845905253e-08,0.0
2557,7,Schaffer_n2,QPSO_Par,0.23026227951049805,59,[-0.0103583   0.01426291],"[0, 0]",3.199671981812813e-07,0.0
2558,8,Schaffer_n2,QPSO_Par,0.26715636253356934,67,[-0.01549133 -0.00609989],"[0, 0]",3.1830671659571763e-07,0.0
2559,9,Schaffer_n2,QPSO_Par,0.22579646110534668,58,[0.01311506 0.00567406],"[0, 0]",2.2374665642477254e-07,0.0
2560,10,Schaffer_n2,QPSO_Par,0.2640228271484375,66,[-0.00476943 -0.00196248],"[0, 0]",2.6955864373956473e-08,0.0
2561,11,Schaffer_n2,QPSO_Par,0.32974839210510254,83,[-0.00817095 -0.00236343],"[0, 0]",7.609306601485955e-08,0.0
